track_name,album_name,album_type,duration,release_year,artists,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,producers,writers,track_composers,track_genres,track_styles,track_moods,track_themes,album_duration,album_genres,album_styles,album_recording_date,album_recording_location,album_moods,album_themes,album_rating,billboard_hot_100_debut_date,billboard_hot_100_peak_pos,billboard_hot_100_peak_date,billboard_hot_100_weaks_on_chart,radio_songs_debut_date,radio_songs_peak_pos,radio_songs_peak_date,radio_songs_weaks_on_chart,digital_song_sales_debut_date,digital_song_sales_peak_pos,digital_song_sales_peak_date,digital_song_sales_weaks_on_chart,billboard_global_200_debut_date,billboard_global_200_peak_pos,billboard_global_200_peak_date,billboard_global_200_weaks_on_chart,mainstream_rock_airplay_debut_date,mainstream_rock_airplay_peak_pos,mainstream_rock_airplay_peak_date,mainstream_rock_airplay_weaks_on_chart,alternative_airplay_debut_date,alternative_airplay_peak_pos,alternative_airplay_peak_date,alternative_airplay_weaks_on_chart,rock_streaming_songs_debut_date,rock_streaming_songs_peak_pos,rock_streaming_songs_peak_date,rock_streaming_songs_weaks_on_chart,hot_alternative_songs_debut_date,hot_alternative_songs_peak_pos,hot_alternative_songs_peak_date,hot_alternative_songs_weaks_on_chart,alternative_streaming_songs_debut_date,alternative_streaming_songs_peak_pos,alternative_streaming_songs_peak_date,alternative_streaming_songs_weaks_on_chart,hot_rock_songs_debut_date,hot_rock_songs_peak_pos,hot_rock_songs_peak_date,hot_rock_songs_weaks_on_chart,lyricfind_global_debut_date,lyricfind_global_peak_pos,lyricfind_global_peak_date,lyricfind_global_weaks_on_chart,lyricfind_u.s._debut_date,lyricfind_u.s._peak_pos,lyricfind_u.s._peak_date,lyricfind_u.s._weaks_on_chart,hot_rock_&_alternative_songs_debut_date,hot_rock_&_alternative_songs_peak_pos,hot_rock_&_alternative_songs_peak_date,hot_rock_&_alternative_songs_weaks_on_chart,rock_digital_song_sales_debut_date,rock_digital_song_sales_peak_pos,rock_digital_song_sales_peak_date,rock_digital_song_sales_weaks_on_chart,alternative_digital_song_sales_debut_date,alternative_digital_song_sales_peak_pos,alternative_digital_song_sales_peak_date,alternative_digital_song_sales_weaks_on_chart,canadian_digital_song_sales_debut_date,canadian_digital_song_sales_peak_pos,canadian_digital_song_sales_peak_date,canadian_digital_song_sales_weaks_on_chart
Insignificance,Binaural,studio album,268,2000,Pearl Jam,0.0332,0.291,0.903,0.0983,4,0.142,-6.837,0,0.0418,146.464,4,0.295,,,Eddie Vedder,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Hard Rock","Cathartic, Fiery, Intense, Outraged, Uncompromising, Visceral, Volatile, Angry, Angst-Ridden, Brooding, Confrontational, Dramatic, Harsh, Menacing, Provocative, Rebellious","Revolution, Introspection, Politics/Society",51:58:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock",,"Studio Litho, Seattle, WA","Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Passionate, Poignant, Reflective, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Provocative, Reverent, Rollicking, Rousing, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Of the Girl,Binaural,studio album,307,2000,Pearl Jam,0.394,0.523,0.441,0.781,1,0.395,-14.118,1,0.0362,115.464,4,0.0492,,,Stone Gossard,Pop/Rock,"Alternative/Indie Rock, Grunge",Laid-Back/Mellow,,51:58:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock",,"Studio Litho, Seattle, WA","Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Passionate, Poignant, Reflective, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Provocative, Reverent, Rollicking, Rousing, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grievance,Binaural,studio album,194,2000,Pearl Jam,0.0661,0.338,0.892,0.00159,9,0.0959,-5.746,1,0.065,154.005,4,0.582,"Tchad Blake, Pearl Jam",Eddie Vedder,Eddie Vedder,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Hard Rock","Cathartic, Fiery, Intense, Outraged, Uncompromising, Visceral, Volatile, Angry, Angst-Ridden, Brooding, Confrontational, Dramatic, Harsh, Menacing, Provocative, Rebellious","Revolution, Introspection, Drinking, Politics/Society",51:58:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock",,"Studio Litho, Seattle, WA","Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Passionate, Poignant, Reflective, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Provocative, Reverent, Rollicking, Rousing, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rival,Binaural,studio album,218,2000,Pearl Jam,0.02,0.557,0.735,0.236,8,0.175,-8.245,1,0.0427,142.773,3,0.698,,,Stone Gossard,Pop/Rock,"Alternative/Indie Rock, Grunge",Brooding,"Jealousy, Motivation",51:58:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock",,"Studio Litho, Seattle, WA","Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Passionate, Poignant, Reflective, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Provocative, Reverent, Rollicking, Rousing, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sleight of Hand,Binaural,studio album,287,2000,Pearl Jam,0.324,0.452,0.616,0.151,2,0.137,-8.898,1,0.0497,125.793,5,0.284,,,"Jeff Ament, Eddie Vedder",Pop/Rock,"Alternative/Indie Rock, Grunge",Brooding,,51:58:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock",,"Studio Litho, Seattle, WA","Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Passionate, Poignant, Reflective, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Provocative, Reverent, Rollicking, Rousing, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soon Forget,Binaural,studio album,106,2000,Pearl Jam,0.98,0.623,0.0975,0.00011,11,0.116,-18.705,1,0.0758,100.046,4,0.511,,,Eddie Vedder,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Post-Grunge","Earnest, Intense, Quirky, Tense/Anxious, Intimate, Precious, Self-Conscious, Delicate, Sad, Gentle, Innocent, Poignant, Searching, Wistful, Witty, Yearning","Introspection, Late Night, Drinking, Reminiscing, Solitude, Reflection, Summer, Rainy Day",51:58:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock",,"Studio Litho, Seattle, WA","Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Passionate, Poignant, Reflective, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Provocative, Reverent, Rollicking, Rousing, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parting Ways,Binaural,studio album,437,2000,Pearl Jam,0.428,0.248,0.000241,0.893,4,0.135,-10.343,1,0.116,210.676,4,0.969,,,Eddie Vedder,Pop/Rock,"Alternative/Indie Rock, Grunge",Brooding,"Feeling Blue, In Love, Loss/Grief",51:58:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock",,"Studio Litho, Seattle, WA","Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Passionate, Poignant, Reflective, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Provocative, Reverent, Rollicking, Rousing, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brain of J.,Yield,studio album,180,1998,Pearl Jam,0.000607,0.186,0.939,4.18E-05,11,0.481,-6.119,0,0.114,169.966,4,0.368,,,"Mike McCready, Eddie Vedder",Pop/Rock,"Alternative/Indie Rock, Grunge",Aggressive,Politics/Society,48:31:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Grunge",,Jack Irons Home,"Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Passionate, Plaintive, Poignant, Provocative, Reflective, Reverent, Rollicking, Rousing, Wistful, Cerebral","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faithful,Yield,studio album,258,1998,Pearl Jam,0.000546,0.448,0.817,3.22E-06,0,0.349,-6.599,1,0.0345,109.646,4,0.403,,,"Mike McCready, Eddie Vedder",Pop/Rock,"Alternative/Indie Rock, Grunge",Yearning,In Love,48:31:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Grunge",,Jack Irons Home,"Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Passionate, Plaintive, Poignant, Provocative, Reflective, Reverent, Rollicking, Rousing, Wistful, Cerebral","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Way,Yield,studio album,259,1998,Pearl Jam,0.119,0.577,0.859,0,11,0.113,-6.02,0,0.0394,146.918,4,0.639,,,Stone Gossard,Pop/Rock,"Alternative/Indie Rock, Grunge",Brooding,Reflection,48:31:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Grunge",,Jack Irons Home,"Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Passionate, Plaintive, Poignant, Provocative, Reflective, Reverent, Rollicking, Rousing, Wistful, Cerebral","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Given to Fly,Yield,studio album,238,1998,Pearl Jam,0.000294,0.317,0.764,0.099,7,0.0996,-7.076,1,0.0282,101.173,4,0.341,"Brendan O'Brien, Pearl Jam","Mike McCready, Eddie Vedder",Mike McCready,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Hard Rock, American Trad Rock","Angst-Ridden, Brooding, Amiable/Good-Natured, Autumnal, Bittersweet, Cathartic, Dramatic, Earnest, Literate, Reflective, Searching, Sentimental, Wistful, Yearning","Introspection, Reflection, Regret, Reminiscing",48:31:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Grunge",,Jack Irons Home,"Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Passionate, Plaintive, Poignant, Provocative, Reflective, Reverent, Rollicking, Rousing, Wistful, Cerebral","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",2.5,01.24.98,21,01.31.98,16,,,,,,,,,,,,,,,,,01.03.98,3,01.17.98,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01.24.98,2,01.24.98,5
Wishlist,Yield,studio album,206,1998,Pearl Jam,0.0134,0.623,0.342,0.00412,0,0.106,-8.694,1,0.038,115.032,4,0.101,"Brendan O'Brien, Pearl Jam",Eddie Vedder,Eddie Vedder,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Hard Rock","Angst-Ridden, Brooding, Bittersweet, Earnest, Reflective, Searching, Sentimental, Wistful, Yearning","Introspection, Reflection, Regret, Reminiscing",48:31:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Grunge",,Jack Irons Home,"Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Passionate, Plaintive, Poignant, Provocative, Reflective, Reverent, Rollicking, Rousing, Wistful, Cerebral","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",2.5,05.23.98,47,05.30.98,20,,,,,,,,,,,,,,,,,02.28.98,6,05.09.98,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pilate,Yield,studio album,175,1998,Pearl Jam,0.0059,0.538,0.699,5.13E-05,2,0.124,-7.358,1,0.0303,102.925,4,0.228,,,Jeff Ament,Pop/Rock,"Alternative/Indie Rock, Grunge",Yearning,,48:31:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Grunge",,Jack Irons Home,"Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Passionate, Plaintive, Poignant, Provocative, Reflective, Reverent, Rollicking, Rousing, Wistful, Cerebral","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Do the Evolution,Yield,studio album,231,1998,Pearl Jam,0.00041,0.466,0.981,0.0108,10,0.0673,-5.011,1,0.063,140.643,4,0.325,"Brendan O'Brien, Pearl Jam","Stone Gossard, Eddie Vedder","Stone Gossard, Eddie Vedder",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","Aggressive, Angst-Ridden, Brooding, Confrontational, Dramatic, Eccentric, Eerie, Epic, Fierce, Gritty, Gutsy, Intense, Passionate, Plaintive, Rousing, Street-Smart, Trippy, Visceral","Cool & Cocky, Empowerment, Freedom, Revolution, Politics/Society",48:31:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Grunge",,Jack Irons Home,"Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Passionate, Plaintive, Poignant, Provocative, Reflective, Reverent, Rollicking, Rousing, Wistful, Cerebral","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Bar,Yield,studio album,66,1998,Pearl Jam,0.00632,0.487,0.676,0.827,11,0.0678,-13.263,1,0.0821,94.59,4,0.699,,,Eddie Vedder,Pop/Rock,"Alternative/Indie Rock, Grunge","Energetic, Quirky",,48:31:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Grunge",,Jack Irons Home,"Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Passionate, Plaintive, Poignant, Provocative, Reflective, Reverent, Rollicking, Rousing, Wistful, Cerebral","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFC,Yield,studio album,146,1998,Pearl Jam,0.00367,0.353,0.937,0.00207,0,0.232,-5.951,1,0.0869,151.023,4,0.173,,,Eddie Vedder,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Hard Rock","Angst-Ridden, Brooding, Confrontational, Earnest, Fiery, Reflective, Searching, Urgent, Visceral, Volatile","Introspection, Reflection",48:31:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Grunge",,Jack Irons Home,"Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Passionate, Plaintive, Poignant, Provocative, Reflective, Reverent, Rollicking, Rousing, Wistful, Cerebral","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low Light,Yield,studio album,224,1998,Pearl Jam,0.044,0.404,0.596,0.0102,7,0.108,-8.015,1,0.0252,154.524,3,0.454,,,Jeff Ament,Pop/Rock,"Alternative Pop/Rock, Hard Rock, Alternative/Indie Rock, Grunge","Autumnal, Earnest, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Melancholy, Searching, Visceral, Brooding, Ethereal, Laid-Back/Mellow, Passionate, Poignant, Reflective, Spiritual, Yearning","Empowerment, Revolution",48:31:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Grunge",,Jack Irons Home,"Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Passionate, Plaintive, Poignant, Provocative, Reflective, Reverent, Rollicking, Rousing, Wistful, Cerebral","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Hiding,Yield,studio album,299,1998,Pearl Jam,0.00237,0.413,0.753,3.71E-05,2,0.191,-7.089,1,0.0294,104.911,4,0.392,"Brendan O'Brien, Pearl Jam","Stone Gossard, Eddie Vedder","Stone Gossard, Eddie Vedder",Pop/Rock,"Alternative Pop/Rock, Hard Rock, Alternative/Indie Rock, Grunge","Angst-Ridden, Cathartic, Earnest, Urgent, Visceral, Bittersweet, Dramatic, Energetic, Amiable/Good-Natured, Brooding, Yearning, Raucous","Empowerment, Revolution",48:31:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Grunge",,Jack Irons Home,"Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Passionate, Plaintive, Poignant, Provocative, Reflective, Reverent, Rollicking, Rousing, Wistful, Cerebral","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Push Me, Pull Me",Yield,studio album,146,1998,Pearl Jam,0.00688,0.346,0.954,0.0319,1,0.292,-6.712,0,0.216,150.467,4,0.127,,,"Jeff Ament, Eddie Vedder",Pop/Rock,"Alternative/Indie Rock, Grunge",Yearning,,48:31:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Grunge",,Jack Irons Home,"Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Passionate, Plaintive, Poignant, Provocative, Reflective, Reverent, Rollicking, Rousing, Wistful, Cerebral","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All Those Yesterdays,Yield,studio album,460,1998,Pearl Jam,0.065,0.405,0.386,0.00959,5,0.0546,-7.493,1,0.0679,79.704,4,0.0687,,,Stone Gossard,Pop/Rock,"Alternative/Indie Rock, Grunge","Laid-Back/Mellow, Sentimental",Reminiscing,48:31:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Hard Rock, Grunge",,Jack Irons Home,"Autumnal, Brooding, Urgent, Aggressive, Angst-Ridden, Bittersweet, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Warm, Angry, Bitter, Brash, Cathartic, Earnest, Fiery, Intense, Passionate, Plaintive, Poignant, Provocative, Reflective, Reverent, Rollicking, Rousing, Wistful, Cerebral","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sometimes,No Code,studio album,161,1996,Pearl Jam,0.75,0.633,0.197,0.00151,0,0.12,-14.45,1,0.0298,103.38,4,0.0622,,,Eddie Vedder,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","Earnest, Freewheeling, Poignant, Quirky, Reflective",Imagination,49:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","July 12, 1995 - May, 1996","Atlanta, GA","Autumnal, Brooding, Complex, Provocative, Urgent, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Fiery, Passionate, Warm, Angry, Bitter, Brash, Earnest, Freewheeling, Intense, Poignant, Quirky, Reflective, Rollicking, Rousing, Spiritual, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hail, Hail",No Code,studio album,221,1996,Pearl Jam,0.00137,0.355,0.953,3.93E-05,0,0.212,-4.4,1,0.0776,141.709,4,0.235,"Brendan O'Brien, Pearl Jam","Stone Gossard, Eddie Vedder, Jeff Ament, Mike McCready","Carrie Akre, Jeff Ament, Stone Gossard, Mike McCready, Eddie Vedder",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Hard Rock","Angst-Ridden, Brooding, Cathartic, Earnest, Raucous, Reflective, Rollicking, Rousing, Rowdy, Searching, Sentimental, Visceral, Volatile","Introspection, Reflection",49:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","July 12, 1995 - May, 1996","Atlanta, GA","Autumnal, Brooding, Complex, Provocative, Urgent, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Fiery, Passionate, Warm, Angry, Bitter, Brash, Earnest, Freewheeling, Intense, Poignant, Quirky, Reflective, Rollicking, Rousing, Spiritual, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Who You Are,No Code,studio album,230,1996,Pearl Jam,0.0301,0.427,0.884,0.211,4,0.109,-8.631,1,0.0905,176.563,3,0.623,"Brendan O'Brien, Pearl Jam","Stone Gossard, Jack Irons, Eddie Vedder","Stone Gossard, Jack Irons, Eddie Vedder",Pop/Rock,"Alternative/Indie Rock, Grunge","Yearning, Lively, Optimistic","Celebration, In Love, Seduction, Sex",49:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","July 12, 1995 - May, 1996","Atlanta, GA","Autumnal, Brooding, Complex, Provocative, Urgent, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Fiery, Passionate, Warm, Angry, Bitter, Brash, Earnest, Freewheeling, Intense, Poignant, Quirky, Reflective, Rollicking, Rousing, Spiritual, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
